Index,JD
93957,4722689
93958,4722718
93959,4722748
93960,4722777
93961,4722807
93962,4722836
93963,4722866
93964,4722895
93965,4722925
93966,4722955
93967,4722985
93968,4723014
93969,4723044
93970,4723073
93971,4723102
93972,4723132
93973,4723161
93974,4723191
93975,4723220
93976,4723250
93977,4723279
93978,4723309
93979,4723339
93980,4723369
93981,4723398
93982,4723428
93983,4723457
93984,4723486
93985,4723516
93986,4723545
93987,4723574
93988,4723604
93989,4723633
93990,4723663
93991,4723693
93992,4723723
93993,4723752
93994,4723782
93995,4723812
93996,4723841
93997,4723870
93998,4723900
93999,4723929
94000,4723958
94001,4723988
94002,4724018
94003,4724047
94004,4724077
94005,4724106
94006,4724136
94007,4724166
94008,4724195
94009,4724225
94010,4724254
94011,4724284
94012,4724313
94013,4724343
94014,4724372
94015,4724402
94016,4724431
94017,4724460
94018,4724490
94019,4724520
94020,4724550
94021,4724579
94022,4724609
94023,4724638
94024,4724668
94025,4724697
94026,4724727
94027,4724756
94028,4724786
94029,4724815
94030,4724844
94031,4724874
94032,4724904
94033,4724933
94034,4724963
94035,4724993
94036,4725022
94037,4725052
94038,4725082
94039,4725111
94040,4725140
94041,4725169
94042,4725199
94043,4725228
94044,4725258
94045,4725287
94046,4725317
94047,4725347
94048,4725376
94049,4725406
94050,4725436
94051,4725466
94052,4725495
94053,4725524
94054,4725553
94055,4725583
94056,4725612
94057,4725642
94058,4725671
94059,4725701
94060,4725731
94061,4725760
94062,4725790
94063,4725820
94064,4725850
94065,4725879
94066,4725908
94067,4725937
94068,4725967
94069,4725996
94070,4726026
94071,4726055
94072,4726085
94073,4726115
94074,4726144
94075,4726174
94076,4726204
94077,4726233
94078,4726263
94079,4726292
94080,4726321
94081,4726351
94082,4726380
94083,4726410
94084,4726439
94085,4726469
94086,4726499
94087,4726528
94088,4726558
94089,4726587
94090,4726617
94091,4726646
94092,4726676
94093,4726705
94094,4726735
94095,4726764
94096,4726794
94097,4726823
94098,4726853
94099,4726882
94100,4726912
94101,4726941
94102,4726971
94103,4727000
94104,4727030
94105,4727060
94106,4727089
94107,4727119
94108,4727148
94109,4727178
94110,4727208
94111,4727237
94112,4727266
94113,4727295
94114,4727325
94115,4727354
94116,4727384
94117,4727414
94118,4727444
94119,4727473
94120,4727503
94121,4727533
94122,4727562
94123,4727592
94124,4727621
94125,4727650
94126,4727679
94127,4727709
94128,4727738
94129,4727768
94130,4727798
94131,4727827
94132,4727857
94133,4727887
94134,4727917
94135,4727946
94136,4727976
94137,4728005
94138,4728034
94139,4728063
94140,4728093
94141,4728122
94142,4728152
94143,4728181
94144,4728211
94145,4728241
94146,4728271
94147,4728301
94148,4728330
94149,4728359
94150,4728389
94151,4728418
94152,4728447
94153,4728477
94154,4728506
94155,4728536
94156,4728565
94157,4728595
94158,4728625
94159,4728655
94160,4728684
94161,4728714
94162,4728743
94163,4728772
94164,4728802
94165,4728831
94166,4728861
94167,4728890
94168,4728920
94169,4728949
94170,4728979
94171,4729008
94172,4729038
94173,4729068
94174,4729097
94175,4729127
94176,4729156
94177,4729186
94178,4729215
94179,4729245
94180,4729274
94181,4729304
94182,4729333
94183,4729363
94184,4729392
94185,4729422
94186,4729451
94187,4729481
94188,4729511
94189,4729540
94190,4729570
94191,4729599
94192,4729629
94193,4729658
94194,4729688
94195,4729717
94196,4729747
94197,4729776
94198,4729805
94199,4729835
94200,4729865
94201,4729894
94202,4729924
94203,4729954
94204,4729983
94205,4730013
94206,4730042
94207,4730072
94208,4730101
94209,4730130
94210,4730160
94211,4730189
94212,4730219
94213,4730248
94214,4730278
94215,4730308
94216,4730338
94217,4730367
94218,4730397
94219,4730426
94220,4730456
94221,4730485
94222,4730514
94223,4730544
94224,4730573
94225,4730603
94226,4730632
94227,4730662
94228,4730692
94229,4730721
94230,4730751
94231,4730781
94232,4730810
94233,4730840
94234,4730869
94235,4730898
94236,4730928
94237,4730957
94238,4730987
94239,4731016
94240,4731046
94241,4731075
94242,4731105
94243,4731135
94244,4731165
94245,4731194
94246,4731224
94247,4731253
94248,4731283
94249,4731312
94250,4731342
94251,4731371
94252,4731400
94253,4731430
94254,4731459
94255,4731489
94256,4731519
94257,4731548
94258,4731578
94259,4731608
94260,4731637
94261,4731667
94262,4731696
94263,4731726
94264,4731755
94265,4731784
94266,4731813
94267,4731843
94268,4731873
94269,4731902
94270,4731932
94271,4731962
94272,4731992
94273,4732021
94274,4732051
94275,4732080
94276,4732109
94277,4732139
94278,4732168
94279,4732198
94280,4732227
94281,4732256
94282,4732286
94283,4732316
94284,4732346
94285,4732376
94286,4732405
94287,4732435
94288,4732464
94289,4732493
94290,4732523
94291,4732552
94292,4732582
94293,4732611
94294,4732640
94295,4732670
94296,4732700
94297,4732730
94298,4732759
94299,4732789
94300,4732818
94301,4732848
94302,4732877
94303,4732907
94304,4732936
94305,4732966
94306,4732995
94307,4733025
94308,4733054
94309,4733084
94310,4733113
94311,4733143
94312,4733172
94313,4733202
94314,4733232
94315,4733261
94316,4733291
94317,4733320
94318,4733350
94319,4733379
94320,4733409
94321,4733438
94322,4733468
94323,4733497
94324,4733526
94325,4733556
94326,4733586
94327,4733615
94328,4733645
94329,4733675
94330,4733704
94331,4733734
94332,4733763
94333,4733793
94334,4733822
94335,4733852
94336,4733881
94337,4733910
94338,4733940
94339,4733969
94340,4733999
94341,4734029
94342,4734059
94343,4734088
94344,4734118
94345,4734148
94346,4734177
94347,4734206
94348,4734235
94349,4734265
94350,4734294
94351,4734323
94352,4734353
94353,4734383
94354,4734413
94355,4734442
94356,4734472
94357,4734502
94358,4734532
94359,4734561
94360,4734590
94361,4734619
94362,4734648
94363,4734678
94364,4734707
94365,4734737
94366,4734767
94367,4734796
94368,4734826
94369,4734856
94370,4734886
94371,4734915
94372,4734945
94373,4734974
94374,4735003
94375,4735033
94376,4735062
94377,4735091
94378,4735121
94379,4735151
94380,4735180
94381,4735210
94382,4735240
94383,4735269
94384,4735299
94385,4735328
94386,4735358
94387,4735387
94388,4735417
94389,4735446
94390,4735475
94391,4735505
94392,4735534
94393,4735564
94394,4735594
94395,4735623
94396,4735653
94397,4735682
94398,4735712
94399,4735742
94400,4735771
94401,4735801
94402,4735830
94403,4735860
94404,4735889
94405,4735919
94406,4735948
94407,4735977
94408,4736007
94409,4736036
94410,4736066
94411,4736096
94412,4736126
94413,4736155
94414,4736185
94415,4736214
94416,4736244
94417,4736273
94418,4736303
94419,4736332
94420,4736361
94421,4736391
94422,4736420
94423,4736450
94424,4736480
94425,4736509
94426,4736539
94427,4736569
94428,4736598
94429,4736628
94430,4736657
94431,4736686
94432,4736716
94433,4736745
94434,4736774
94435,4736804
94436,4736834
94437,4736864
94438,4736893
94439,4736923
94440,4736953
94441,4736982
94442,4737012
94443,4737041
94444,4737070
94445,4737100
94446,4737129
94447,4737158
94448,4737188
94449,4737218
94450,4737247
94451,4737277
94452,4737307
94453,4737336
94454,4737366
94455,4737396
94456,4737425
94457,4737454
94458,4737484
94459,4737513
94460,4737543
94461,4737572
94462,4737602
94463,4737631
94464,4737661
94465,4737690
94466,4737720
94467,4737750
94468,4737779
94469,4737809
94470,4737838
94471,4737868
94472,4737897
94473,4737927
94474,4737956
94475,4737985
94476,4738015
94477,4738044
94478,4738074
94479,4738104
94480,4738134
94481,4738163
94482,4738193
94483,4738223
94484,4738252
94485,4738282
94486,4738311
94487,4738340
94488,4738369
94489,4738399
94490,4738428
94491,4738458
94492,4738488
94493,4738517
94494,4738547
94495,4738577
94496,4738607
94497,4738636
94498,4738666
94499,4738695
94500,4738724
94501,4738753
94502,4738783
94503,4738812
94504,4738842
94505,4738871
94506,4738901
94507,4738931
94508,4738961
94509,4738991
94510,4739020
94511,4739049
94512,4739079
94513,4739108
94514,4739138
94515,4739167
94516,4739196
94517,4739226
94518,4739255
94519,4739285
94520,4739315
94521,4739345
94522,4739374
94523,4739404
94524,4739433
94525,4739463
94526,4739492
94527,4739522
94528,4739551
94529,4739580
94530,4739610
94531,4739639
94532,4739669
94533,4739699
94534,4739728
94535,4739758
94536,4739787
94537,4739817
94538,4739847
94539,4739876
94540,4739906
94541,4739935
94542,4739965
94543,4739994
94544,4740024
94545,4740053
94546,4740082
94547,4740112
94548,4740141
94549,4740171
94550,4740201
94551,4740230
94552,4740260
94553,4740290
94554,4740319
94555,4740349
94556,4740378
94557,4740408
94558,4740437
94559,4740466
94560,4740495
94561,4740525
94562,4740555
94563,4740584
94564,4740614
94565,4740644
94566,4740674
94567,4740703
94568,4740733
94569,4740762
94570,4740791
94571,4740821
94572,4740850
94573,4740879
94574,4740909
94575,4740938
94576,4740968
94577,4740998
94578,4741028
94579,4741058
94580,4741087
94581,4741117
94582,4741146
94583,4741175
94584,4741205
94585,4741234
94586,4741263
94587,4741293
94588,4741322
94589,4741352
94590,4741382
94591,4741412
94592,4741442
94593,4741471
94594,4741501
94595,4741530
94596,4741559
94597,4741588
94598,4741618
94599,4741647
94600,4741677
94601,4741706
94602,4741736
94603,4741766
94604,4741795
94605,4741825
94606,4741855
94607,4741884
94608,4741914
94609,4741943
94610,4741973
94611,4742002
94612,4742031
94613,4742061
94614,4742090
94615,4742120
94616,4742150
94617,4742179
94618,4742209
94619,4742238
94620,4742268
94621,4742297
94622,4742327
94623,4742357
94624,4742386
94625,4742415
94626,4742445
94627,4742474
94628,4742504
94629,4742533
94630,4742563
94631,4742592
94632,4742622
94633,4742651
94634,4742681
94635,4742711
94636,4742741
94637,4742770
94638,4742800
94639,4742829
94640,4742858
94641,4742888
94642,4742917
94643,4742946
94644,4742976
94645,4743005
94646,4743035
94647,4743065
94648,4743095
94649,4743124
94650,4743154
94651,4743184
94652,4743213
94653,4743243
94654,4743272
94655,4743301
94656,4743330
94657,4743360
94658,4743389
94659,4743419
94660,4743449
94661,4743479
94662,4743508
94663,4743538
94664,4743568
94665,4743597
94666,4743626
94667,4743656
94668,4743685
94669,4743714
94670,4743744
94671,4743773
94672,4743803
94673,4743833
94674,4743862
94675,4743892
94676,4743922
94677,4743951
94678,4743981
94679,4744010
94680,4744040
94681,4744069
94682,4744099
94683,4744128
94684,4744157
94685,4744187
94686,4744216
94687,4744246
94688,4744276
94689,4744306
94690,4744335
94691,4744365
94692,4744394
94693,4744424
94694,4744453
94695,4744483
94696,4744512
94697,4744541
94698,4744571
94699,4744600
94700,4744630
94701,4744659
94702,4744689
94703,4744719
94704,4744748
94705,4744778
94706,4744808
94707,4744837
94708,4744867
94709,4744896
94710,4744925
94711,4744955
94712,4744984
94713,4745014
94714,4745043
94715,4745073
94716,4745102
94717,4745132
94718,4745162
94719,4745192
94720,4745221
94721,4745251
94722,4745280
94723,4745309
94724,4745339
94725,4745368
94726,4745398
94727,4745427
94728,4745457
94729,4745486
94730,4745516
94731,4745546
94732,4745576
94733,4745605
94734,4745635
94735,4745664
94736,4745693
94737,4745723
94738,4745752
94739,4745782
94740,4745811
94741,4745841
94742,4745870
94743,4745900
94744,4745930
94745,4745959
94746,4745989
94747,4746018
94748,4746048
94749,4746077
94750,4746107
94751,4746136
94752,4746166
94753,4746195
94754,4746225
94755,4746254
94756,4746284
94757,4746313
94758,4746343
94759,4746373
94760,4746402
94761,4746432
94762,4746461
94763,4746491
94764,4746520
94765,4746550
94766,4746579
94767,4746609
94768,4746638
94769,4746668
94770,4746697
94771,4746727
94772,4746756
94773,4746786
94774,4746816
94775,4746845
94776,4746875
94777,4746905
94778,4746934
94779,4746964
94780,4746993
94781,4747022
94782,4747051
94783,4747081
94784,4747110
94785,4747140
94786,4747170
94787,4747200
94788,4747229
94789,4747259
94790,4747289
94791,4747318
94792,4747348
94793,4747377
94794,4747406
94795,4747435
94796,4747465
94797,4747494
94798,4747524
94799,4747553
94800,4747583
94801,4747613
94802,4747643
94803,4747673
94804,4747702
94805,4747731
94806,4747761
94807,4747790
94808,4747819
94809,4747849
94810,4747878
94811,4747908
94812,4747937
94813,4747967
94814,4747997
94815,4748027
94816,4748057
94817,4748086
94818,4748115
94819,4748144
94820,4748174
94821,4748203
94822,4748233
94823,4748262
94824,4748292
94825,4748321
94826,4748351
94827,4748381
94828,4748411
94829,4748440
94830,4748469
94831,4748499
94832,4748528
94833,4748558
94834,4748587
94835,4748617
94836,4748646
94837,4748676
94838,4748705
94839,4748735
94840,4748764
94841,4748794
94842,4748823
94843,4748853
94844,4748883
94845,4748912
94846,4748942
94847,4748971
94848,4749001
94849,4749030
94850,4749060
94851,4749089
94852,4749119
94853,4749148
94854,4749178
94855,4749207
94856,4749237
94857,4749266
94858,4749296
94859,4749326
94860,4749355
94861,4749385
94862,4749414
94863,4749444
94864,4749473
94865,4749503
94866,4749532
94867,4749561
94868,4749591
94869,4749620
94870,4749650
94871,4749680
94872,4749710
94873,4749739
94874,4749769
94875,4749798
94876,4749828
94877,4749857
94878,4749886
94879,4749916
94880,4749945
94881,4749975
94882,4750004
94883,4750034
94884,4750064
94885,4750094
94886,4750123
94887,4750153
94888,4750182
94889,4750212
94890,4750241
94891,4750270
94892,4750300
94893,4750329
94894,4750359
94895,4750388
94896,4750418
94897,4750447
94898,4750477
94899,4750507
94900,4750537
94901,4750566
94902,4750596
94903,4750625
94904,4750654
94905,4750684
94906,4750713
94907,4750743
94908,4750772
94909,4750802
94910,4750831
94911,4750861
94912,4750891
94913,4750920
94914,4750950
94915,4750979
94916,4751009
94917,4751039
94918,4751068
94919,4751097
94920,4751127
94921,4751156
94922,4751185
94923,4751215
94924,4751245
94925,4751274
94926,4751304
94927,4751334
94928,4751363
94929,4751393
94930,4751423
94931,4751452
94932,4751481
94933,4751511
94934,4751540
94935,4751570
94936,4751599
94937,4751629
94938,4751658
94939,4751688
94940,4751718
94941,4751747
94942,4751777
94943,4751807
94944,4751836
94945,4751865
94946,4751895
94947,4751924
94948,4751954
94949,4751983
94950,4752012
94951,4752042
94952,4752072
94953,4752102
94954,4752131
94955,4752161
94956,4752191
94957,4752220
94958,4752249
94959,4752279
94960,4752308
94961,4752338
94962,4752367
94963,4752396
94964,4752426
94965,4752456
94966,4752486
94967,4752515
94968,4752545
94969,4752574
94970,4752604
94971,4752633
94972,4752663
94973,4752692
94974,4752722
94975,4752751
94976,4752781
94977,4752810
94978,4752840
94979,4752869
94980,4752899
94981,4752928
94982,4752958
94983,4752988
94984,4753017
94985,4753047
94986,4753076
94987,4753106
94988,4753135
94989,4753165
94990,4753194
94991,4753224
94992,4753253
94993,4753282
94994,4753312
94995,4753342
94996,4753371
94997,4753401
94998,4753431
94999,4753460
95000,4753490
95001,4753519
95002,4753549
95003,4753578
95004,4753607
95005,4753637
95006,4753666
95007,4753696
95008,4753725
95009,4753755
95010,4753785
95011,4753815
95012,4753844
95013,4753874
95014,4753904
95015,4753933
95016,4753962
95017,4753991
95018,4754021
95019,4754050
95020,4754079
95021,4754109
95022,4754139
95023,4754169
95024,4754198
95025,4754228
95026,4754258
95027,4754288
95028,4754317
95029,4754346
95030,4754375
95031,4754405
95032,4754434
95033,4754463
95034,4754493
95035,4754523
95036,4754552
95037,4754582
95038,4754612
95039,4754642
95040,4754671
95041,4754701
95042,4754730
95043,4754759
95044,4754789
95045,4754818
95046,4754847
95047,4754877
95048,4754907
95049,4754936
95050,4754966
95051,4754996
95052,4755025
95053,4755055
95054,4755084
95055,4755114
95056,4755143
95057,4755173
95058,4755202
95059,4755232
95060,4755261
95061,4755291
95062,4755320
95063,4755350
95064,4755379
95065,4755409
95066,4755438
95067,4755468
95068,4755498
95069,4755527
95070,4755557
95071,4755586
95072,4755616
95073,4755645
95074,4755675
95075,4755704
95076,4755733
95077,4755763
95078,4755792
95079,4755822
95080,4755852
95081,4755882
95082,4755911
95083,4755941
95084,4755970
95085,4756000
95086,4756029
95087,4756059
95088,4756088
95089,4756117
95090,4756146
95091,4756176
95092,4756206
95093,4756236
95094,4756265
95095,4756295
95096,4756325
95097,4756354
95098,4756384
95099,4756413
95100,4756442
95101,4756472
95102,4756501
95103,4756530
95104,4756560
95105,4756590
95106,4756619
95107,4756649
95108,4756679
95109,4756709
95110,4756738
95111,4756768
95112,4756797
95113,4756826
95114,4756856
95115,4756885
95116,4756914
95117,4756944
95118,4756974
95119,4757003
95120,4757033
95121,4757063
95122,4757092
95123,4757122
95124,4757152
95125,4757181
95126,4757210
95127,4757240
95128,4757269
95129,4757299
95130,4757328
95131,4757357
95132,4757387
95133,4757417
95134,4757446
95135,4757476
95136,4757506
95137,4757535
95138,4757565
95139,4757594
95140,4757624
95141,4757653
95142,4757683
95143,4757712
95144,4757741
95145,4757771
95146,4757800
95147,4757830
95148,4757860
95149,4757889
95150,4757919
95151,4757949
95152,4757978
95153,4758008
95154,4758037
95155,4758067
95156,4758096
95157,4758125
95158,4758155
95159,4758184
95160,4758214
95161,4758243
95162,4758273
95163,4758303
95164,4758333
95165,4758362
95166,4758392
95167,4758421
95168,4758451
95169,4758480
95170,4758509
95171,4758539
95172,4758568
